item_id:token,interaction_count,pop_score,popularity_label
875,1152,0.0012506296572927342,1
1707,1053,0.00114315367111914,1
976,1015,0.0011019002622848308,1
5104,1005,0.001091044102065276,1
2157,933,0.00101287974848448,1
1225,912,0.0009900818120234145,1
2832,812,0.0008815202098278647,1
312,770,0.0008359243369057338,1
3388,765,0.0008304962567959563,1
182,752,0.0008163832485105348,1
2650,734,0.0007968421601153359,1
1993,723,0.0007849003838738254,1
321,701,0.0007610168313908044,1
2784,680,0.0007382188949297389,1
3831,679,0.0007371332789077834,1
896,679,0.0007371332789077834,1
1193,657,0.0007132497264247625,1
589,631,0.0006850237098539196,1
209,625,0.0006785100137221865,1
2648,623,0.0006763387816782756,1
3025,602,0.00065354084521721,1
146,597,0.0006481127651074325,1
214,592,0.0006426846849976551,1
887,591,0.0006415990689756996,1
3058,587,0.0006372566048878775,1
454,582,0.0006318285247781001,1
3314,582,0.0006318285247781001,1
161,570,0.0006188011325146341,1
682,560,0.0006079449722950791,1
1235,560,0.0006079449722950791,1
172,559,0.0006068593562731236,1
2657,543,0.0005894894999218356,1
2299,540,0.0005862326518559692,1
548,538,0.0005840614198120581,1
1277,527,0.0005721196435705477,1
3105,519,0.0005634347153949037,1
613,519,0.0005634347153949037,1
1305,512,0.0005558354032412152,1
1497,507,0.0005504073231314377,1
299,494,0.0005362943148460162,1
1291,490,0.0005319518507581943,1
363,488,0.0005297806187142832,1
1218,483,0.0005243525386045058,1
237,482,0.0005232669225825503,1
1521,480,0.0005210956905386392,1
552,478,0.0005189244584947282,1
324,474,0.0005145819944069063,1
3234,473,0.0005134963783849508,1
333,473,0.0005134963783849508,1
5656,466,0.0005058970662312623,1
354,463,0.0005026402181653957,1
819,463,0.0005026402181653957,1
2390,462,0.0005015546021434402,1
399,460,0.0004993833700995293,1
1984,459,0.0004982977540775738,1
5019,458,0.0004972121380556183,1
2300,455,0.0004939552899897517,1
3123,455,0.0004939552899897517,1
1979,453,0.0004917840579458408,1
837,453,0.0004917840579458408,1
1390,453,0.0004917840579458408,1
1272,452,0.0004906984419238853,1
2956,452,0.0004906984419238853,1
295,450,0.0004885272098799743,1
521,449,0.0004874415938580188,1
94,444,0.0004820135137482413,1
2019,441,0.00047875666568237483,1
1668,438,0.0004754998176165083,1
1223,436,0.0004733285855725973,1
249,433,0.00047007173750673084,1
173,432,0.0004689861214847753,1
835,432,0.0004689861214847753,1
483,429,0.00046572927341890884,1
1251,428,0.0004646436573969533,1
1483,426,0.00046247242535304235,1
392,424,0.0004603011933091313,1
1855,423,0.0004592155772871758,1
4506,422,0.00045812996126522035,1
574,418,0.00045378749717739836,1
2103,411,0.00044618818502370987,1
3076,408,0.00044293133695784333,1
3527,407,0.0004418457209358879,1
463,407,0.0004418457209358879,1
4711,407,0.0004418457209358879,1
946,406,0.00044076010491393236,1
2975,406,0.00044076010491393236,1
1815,405,0.00043967448889197685,1
4927,403,0.0004375032568480659,1
1177,401,0.00043533202480415485,1
235,400,0.0004342464087821994,1
3072,400,0.0004342464087821994,1
510,399,0.0004331607927602439,1
1295,398,0.00043207517673828836,1
3095,398,0.00043207517673828836,1
1737,392,0.0004255614806065554,1
18,392,0.0004255614806065554,1
3687,390,0.00042339024856264437,1
4358,389,0.0004223046325406889,1
811,388,0.0004212190165187334,1
326,388,0.0004212190165187334,1
101,386,0.00041904778447482237,1
595,383,0.0004157909364089559,1
674,382,0.0004147053203870004,1
2887,382,0.0004147053203870004,1
3114,380,0.0004125340883430894,1
3919,379,0.0004114484723211339,1
1988,378,0.00041036285629917843,1
470,378,0.00041036285629917843,1
366,376,0.0004081916242552674,1
2190,376,0.0004081916242552674,1
6,376,0.0004081916242552674,1
2810,375,0.0004071060082333119,1
1473,374,0.00040602039221135643,1
1995,374,0.00040602039221135643,1
4354,372,0.0004038491601674454,1
627,370,0.00040167792812353443,1
211,369,0.0004005923121015789,1
1294,369,0.0004005923121015789,1
872,368,0.0003995066960796234,1
1236,368,0.0003995066960796234,1
2389,366,0.00039733546403571243,1
1204,365,0.0003962498480137569,1
1470,364,0.0003951642319918014,1
5370,363,0.00039407861596984595,1
2652,362,0.00039299299994789043,1
5877,361,0.0003919073839259349,1
767,359,0.00038973615188202395,1
3544,359,0.00038973615188202395,1
529,358,0.00038865053586006844,1
2794,357,0.0003875649198381129,1
4054,357,0.0003875649198381129,1
922,356,0.00038647930381615746,1
1186,355,0.00038539368779420195,1
3110,354,0.00038430807177224644,1
2921,354,0.00038430807177224644,1
5750,353,0.0003832224557502909,1
663,352,0.00038213683972833547,1
207,352,0.00038213683972833547,1
2651,350,0.00037996560768442444,1
2276,350,0.00037996560768442444,1
3658,349,0.0003788799916624689,1
1233,349,0.0003788799916624689,1
335,349,0.0003788799916624689,1
5935,349,0.0003788799916624689,1
2722,348,0.00037779437564051347,1
206,348,0.00037779437564051347,1
1738,345,0.000374537527574647,1
1262,344,0.00037345191155269147,1
3961,341,0.000370195063486825,1
4242,340,0.00036910944746486947,1
300,340,0.00036910944746486947,1
1530,338,0.00036693821542095845,1
3312,337,0.000365852599399003,1
248,336,0.0003647669833770475,1
4165,335,0.00036368136735509196,1
5425,335,0.00036368136735509196,1
5800,335,0.00036368136735509196,1
147,334,0.0003625957513331365,1
1989,334,0.0003625957513331365,1
2798,333,0.000361510135311181,1
4265,333,0.000361510135311181,1
227,333,0.000361510135311181,1
611,332,0.0003604245192892255,1
5225,332,0.0003604245192892255,1
4508,332,0.0003604245192892255,1
1872,332,0.0003604245192892255,1
469,331,0.00035933890326726996,1
1983,330,0.0003582532872453145,1
1694,330,0.0003582532872453145,1
411,329,0.000357167671223359,1
501,329,0.000357167671223359,1
961,329,0.000357167671223359,1
